replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_5,pos7,14,21.75,306.2530120481928,98.81633833058305,207.43667371760972,25.710261747696418,20.816147095520577
replicate_5,pos7,15,23.25,283.88397129186603,76.44729757425631,207.43667371760972,20.061590533102073,18.279360861304507
replicate_5,pos7,16,24.75,273.74897400820794,66.31230029059822,207.43667371760972,17.53138120854354,16.002220254119734
replicate_5,pos7,17,26.25,250.1190476190476,42.68237390143787,207.43667371760972,11.647438201674571,13.952380072989207
replicate_5,pos7,18,27.75,254.25,46.81332628239028,207.43667371760972,12.678667319095926,12.100723761640426
replicate_5,pos7,19,29.25,236.54545454545453,29.10878082784481,207.43667371760972,8.226693148066444,10.420949828043412
replicate_5,pos7,20,30.75,229.60060240963855,22.163928692028833,207.43667371760972,6.440543208218011,8.889198249981371
replicate_5,pos7,21,32.25,225.93051811919736,18.493844401587637,207.43667371760972,5.479517561523319,7.483711560004546
replicate_5,pos7,22,33.75,218.47272727272727,11.036053555117547,207.43667371760972,3.4667307868998325,6.184525795714471
replicate_5,pos7,23,35.25,217.0138888888889,9.577215171279192,207.43667371760972,3.058970580158101,4.973186925541945
replicate_5,pos7,24,36.75,211.47916666666669,4.042492949056964,207.43667371760972,1.4335297355883576,3.8324887220439128
replicate_5,pos7,25,38.25,208.3469387755102,0.9102650579004887,207.43667371760972,0.3892123265097038,2.7462283593913983
replicate_5,pos7,26,39.75,211.4909090909091,4.054235373299377,207.43667371760972,1.4371784735272313,1.6989762634805707
replicate_5,pos7,27,41.25,207.43667371760972,0.0,207.43667371760972,0.0,0.6758569455475845
replicate_5,pos7,28,42.75,209.7536231884058,2.3169494707960894,207.43667371760972,0.8805941077925717,-0.3376622938191083
replicate_5,pos7,29,44.25,215.17241379310343,7.735740075493709,207.43667371760972,2.534430271962897,-1.355977791581743
replicate_5,pos7,30,45.75,215.9122807017544,8.47560698414469,207.43667371760972,2.746661843706911,-2.3935540122223347
replicate_5,pos7,31,47.25,212.19176413255363,4.755090414943908,207.43667371760972,1.652819015659014,-3.4651290054158745
replicate_5,pos7,32,48.75,210.9268115942029,3.4901378765931668,207.43667371760972,1.2603879770261368,-4.585923749791203
replicate_5,pos7,33,50.25,213.51509287925697,6.078419161647247,207.43667371760972,2.0503073340741773,-5.7718583563623085
replicate_5,pos8,0,0.75,282.49584328714764,76.90963639059592,205.58620689655172,20.177340276826403,127.8471774275073
replicate_5,pos8,1,2.25,326.52,120.93379310344827,205.58620689655172,31.427141057651347,110.10044302683636
replicate_5,pos8,2,3.75,390.2966650074664,184.7104581109147,205.58620689655172,49.01688896188858,94.81420832398233
replicate_5,pos8,3,5.25,400.2,194.61379310344827,205.58620689655172,51.933950537622614,81.64686001718987
replicate_5,pos8,4,6.75,435.07246376811594,229.48625687156422,205.58620689655172,62.696384241091195,70.30413719670017
replicate_5,pos8,5,8.25,428.7816811909949,223.1954742944432,205.58620689655172,60.69439323834592,60.5325552687644
replicate_5,pos8,6,9.75,383.672131147541,178.08592425098928,205.58620689655172,47.096850301322604,52.113741139506594
replicate_5,pos8,7,11.25,382.50666666666666,176.92045977011495,205.58620689655172,46.76155792950038,44.85955306261272
replicate_5,pos8,8,12.75,361.04761904761904,155.46141215106732,205.58620689655172,40.714219207635495,38.607876090309595
replicate_5,pos8,9,14.25,338.24246987951807,132.65626298296635,205.58620689655172,34.52537295520869,33.21899916532693
replicate_5,pos8,10,15.75,325.1356617647059,119.54945486815419,205.58620689655172,31.06461371781643,28.57249288991691
replicate_5,pos8,11,17.25,308.2025316455696,102.61632474901788,205.58620689655172,26.681826851612463,24.564518197021805
replicate_5,pos8,12,18.75,278.5781055255505,72.99189862899877,205.58620689655172,19.19751093305119,21.105505778384373
replicate_5,pos8,13,20.25,280.8448275862069,75.2586206896552,205.58620689655172,19.76414723024141,18.11815440998751
replicate_5,pos8,14,21.75,255.78199233716475,50.19578544061304,205.58620689655172,13.521346012334485,15.535703441854325
replicate_5,pos8,15,23.25,261.66536585365856,56.07915895710684,205.58620689655172,14.985143703063658,13.30044084620334
replicate_5,pos8,16,24.75,254.3611863488624,48.774979452310674,205.58620689655172,13.167521675134193,11.362413482157539
replicate_5,pos8,17,26.25,238.6946324951644,33.10842559861268,205.58620689655172,9.241892261028065,9.678310754296044
replicate_5,pos8,18,27.75,225.5386046511628,19.9523977546111,205.58620689655172,5.863213004690743,8.210496717303116
replicate_5,pos8,19,29.25,217.3181818181818,11.731974921630098,205.58620689655172,3.6592169225542315,6.926168996409091
replicate_5,pos8,20,30.75,216.52272727272728,10.936520376175565,205.58620689655172,3.439099426509432,5.796625727368178
replicate_5,pos8,21,32.25,219.22474747474743,13.638540578195716,205.58620689655172,4.180820312711035,4.796624133714265
replicate_5,pos8,22,33.75,208.82834928229667,3.2421423857449554,205.58620689655172,1.1816029304210327,3.9038164069248893
replicate_5,pos8,23,35.25,205.58620689655172,0.0,205.58620689655172,0.0,3.0982502826713945
replicate_5,pos8,24,36.75,211.44117647058823,5.854969574036517,205.58620689655172,1.98395861360799,2.361923152146708
replicate_5,pos8,25,38.25,212.7433311646064,7.157124268054673,205.58620689655172,2.366883429517091,1.67837974385198
replicate_5,pos8,26,39.75,207.30516975308635,1.718962856534631,205.58620689655172,0.6782812064815096,1.0323443849259841
replicate_5,pos8,27,41.25,208.6315789473684,3.0453720508166953,205.58620689655172,1.1185740863557754,0.4093796238770037
replicate_5,pos8,28,42.75,211.27258403361344,5.686377137061726,205.58620689655172,1.933705729584396,-0.20443641430447407
replicate_5,pos8,29,44.25,204.6122448979592,-0.9739619985925287,205.58620689655172,0.0,-0.8228211510469225
replicate_5,pos8,30,45.75,212.28076828969904,6.694561393147325,205.58620689655172,2.2318469666027667,-1.4595941080167398
replicate_5,pos8,31,47.25,214.89743589743588,9.311229000884168,205.58620689655172,2.983936743003707,-2.128985742650145
replicate_5,pos8,32,48.75,212.9775039123631,7.391297015811375,205.58620689655172,2.434867659804491,-2.8459554671843366
replicate_5,pos8,33,50.25,218.33823529411765,12.752028397565937,205.58620689655172,3.9392662490100103,-3.626525958205006
replicate_5,pos9,0,0.75,301.8618421052631,86.55675735950041,215.3050847457627,22.601128162071923,99.62995974900717
replicate_5,pos9,1,2.25,327.65977822580646,112.35469348004375,215.3050847457627,29.191117622072465,88.84135635365901
replicate_5,pos9,2,3.75,376.8633980881899,161.5583133424272,215.3050847457627,42.40885678077124,79.21155795256888
replicate_5,pos9,3,5.25,382.4366197183099,167.13153497254717,215.3050847457627,43.97392970575921,70.61495797083876
replicate_5,pos9,4,6.75,410.1486954513969,194.8436107056342,215.3050847457627,52.00233002220749,62.93942638928239
replicate_5,pos9,5,8.25,401.7123376623376,186.40725291657486,215.3050847457627,49.51264916802367,56.08484717303324
replicate_5,pos9,6,9.75,404.75,189.4449152542373,215.3050847457627,50.404304812460516,49.96181240493046
replicate_5,pos9,7,11.25,401.53275862068966,186.22767387492695,215.3050847457627,49.460103021228406,44.490456090571044
replicate_5,pos9,8,12.75,390.0740740740741,174.76898932831136,215.3050847457627,46.14453067156102,39.59941242372839
replicate_5,pos9,9,14.25,363.53164556962025,148.22656082385754,215.3050847457627,38.7260286835064,35.2248849242395
replicate_5,pos9,10,15.75,335.8006267136702,120.49554196790751,215.3050847457627,31.312299244084354,31.30981430663209
replicate_5,pos9,11,17.25,296.2888888888889,80.98380414312618,215.3050847457627,21.19885971554509,27.80313422556024
replicate_5,pos9,12,18.75,277.8268028846154,62.52171813885269,215.3050847457627,16.587670369721128,24.659105190340863
replicate_5,pos9,13,20.25,304.76065999258435,89.45557524682164,215.3050847457627,23.333075608793642,21.836717960484634
replicate_5,pos9,14,21.75,303.0468587296078,87.74177398384506,215.3050847457627,22.9001206989876,19.299158640392438
replicate_5,pos9,15,23.25,301.8036062378168,86.49852149205407,215.3050847457627,22.58644237133848,17.01332849616333
replicate_5,pos9,16,24.75,278.33152173913044,63.026436993367724,215.3050847457627,16.71327310871045,14.949412231229635
replicate_5,pos9,17,26.25,262.5344827586207,47.229398012857985,215.3050847457627,12.782392350781354,13.080489089609031
replicate_5,pos9,18,27.75,252.94230769230768,37.637222946544966,215.3050847457627,10.383239696580704,11.382181714186746
replicate_5,pos9,19,29.25,247.9170918367347,32.612007090971986,215.3050847457627,9.116302737813646,9.832338179899962
replicate_5,pos9,20,30.75,240.55169561621173,25.246610870449018,215.3050847457627,7.2377672081326,8.410743054414432
replicate_5,pos9,21,32.25,232.0494252873563,16.7443405415936,215.3050847457627,5.015719538621747,7.0988537175042
replicate_5,pos9,22,33.75,223.59183673469389,8.286751988931172,215.3050847457627,2.692690161548872,5.879558499808044
replicate_5,pos9,23,35.25,215.3050847457627,0.0,215.3050847457627,0.0,4.736953486238083
