replicate,pos,y_bin,y_um,median_intensity
replicate_2,pos7,14,26.042060064935065,1977.4347826086955
replicate_2,pos7,15,27.821413961038964,1894.490909090909
replicate_2,pos7,16,29.600767857142856,1892.076923076923
replicate_2,pos7,17,31.380121753246755,1776.8896478445658
replicate_2,pos7,18,33.159475649350654,1720.953125
replicate_2,pos7,19,34.938829545454546,1717.0131578947369
replicate_2,pos7,20,36.71818344155844,1680.077119883041
replicate_2,pos7,21,38.49753733766234,1701.0
replicate_2,pos7,22,40.276891233766236,1691.4977947072975
replicate_2,pos7,23,42.056245129870135,1728.6643818544367
replicate_2,pos7,24,43.83559902597403,1680.5733333333333
replicate_2,pos7,25,45.61495292207792,1717.4073412698413
replicate_2,pos7,26,47.39430681818182,1752.4533333333334
replicate_2,pos7,27,49.17366071428572,1778.2142857142858
replicate_2,pos7,28,50.953014610389616,1684.942857142857
replicate_2,pos7,29,52.73236850649351,1702.3064516129032
replicate_2,pos8,0,1.1311055194805195,2770.6
replicate_2,pos8,1,2.9104594155844157,2906.4517543859647
replicate_2,pos8,2,4.689813311688312,2799.955430327869
replicate_2,pos8,3,6.469167207792207,2768.1601398601397
replicate_2,pos8,4,8.248521103896104,2788.1583333333333
replicate_2,pos8,5,10.027875,2739.5238095238096
replicate_2,pos8,6,11.807228896103897,2679.4840348330918
replicate_2,pos8,7,13.586582792207793,2435.8888888888887
replicate_2,pos8,8,15.365936688311688,2300.313311688312
replicate_2,pos8,9,17.145290584415584,2194.0184210526318
replicate_2,pos8,10,18.924644480519483,2169.901639344262
replicate_2,pos8,11,20.703998376623375,2062.75
