replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_7,pos15,21,37.970710851202085,184.025974025974,7.707792207792181,176.3181818181818,2.5263705481243273,7.264238123408203
replicate_7,pos15,22,39.72424951267057,185.68354430379748,9.365362485615663,176.3181818181818,2.999226120212525,6.140450644996835
replicate_7,pos15,23,41.47778817413905,186.0079825834543,9.68980076527248,176.3181818181818,3.0906628761836696,5.088128017962639
replicate_7,pos15,24,43.23132683560754,185.7887323943662,9.470550576184394,176.3181818181818,3.028908120112194,4.095022919675778
replicate_7,pos15,25,44.98486549707603,185.07336655592468,8.755184737742866,176.3181818181818,2.826319834380902,3.14957722315924
replicate_7,pos15,26,46.73840415854451,184.33841684822076,8.020235030038947,176.3181818181818,2.6162923707208408,2.2407874793026936
replicate_7,pos15,27,48.491942820012994,179.91176470588235,3.593582887700535,176.3181818181818,1.2930497000796568,1.358076854623935
replicate_7,pos15,28,50.24548148148149,176.3181818181818,0.0,176.3181818181818,0.0,0.49117203414189436
replicate_7,pos18,0,1.146398960363873,306.4736842105263,128.2473122593068,178.2263719512195,33.35397420454572,92.32837254901608
replicate_7,pos18,1,2.899937621832359,379.53333333333336,201.30696138211385,178.2263719512195,53.93856437023559,82.85525339893152
replicate_7,pos18,2,4.653476283300845,388.6305831265509,210.4042111753314,178.2263719512195,56.70810706154304,74.34675135493679
replicate_7,pos18,3,6.407014944769331,393.1832512315271,214.9568792803076,178.2263719512195,58.1142609773925,66.70380876791319
replicate_7,pos18,4,8.16055360623782,404.6024096385542,226.3760376873347,178.2263719512195,61.70306387265102,59.837445001656334
replicate_7,pos18,5,9.914092267706303,392.5732600732601,214.34688812204058,178.2263719512195,57.9250586655588,53.667720502862714
replicate_7,pos18,6,11.667630929174791,389.3958333333333,211.1694613821138,178.2263719512195,56.94350857703321,48.1228061291755
replicate_7,pos18,7,13.421169590643276,345.5701754385965,167.343803487377,178.2263719512195,44.03384874266359,43.13814690022543
replicate_7,pos18,8,15.174708252111763,339.24923195084483,161.02285999962533,178.2263719512195,42.259304679762266,38.65571043589138
replicate_7,pos18,9,16.92824691358025,299.86652173913046,121.64014978791096,178.2263719512195,31.612383312090206,34.62331133195239
replicate_7,pos18,10,18.681785575048735,278.3295807453416,100.10320879412211,178.2263719512195,26.038834523410127,30.994003607379167
replicate_7,pos18,11,20.435324236517225,282.6963942307692,104.47002227954971,178.2263719512195,27.157260206834923,27.725534150018024
replicate_7,pos18,12,22.188862897985707,265.5495098039215,87.32313785270202,178.2263719512195,22.79445969738156,24.77985079757432
replicate_7,pos18,13,23.942401559454197,256.9387755102041,78.71240355898459,178.2263719512195,20.629002792133058,22.12265932687774
replicate_7,pos18,14,25.69594022092268,243.4,65.1736280487805,178.2263719512195,17.247789427827644,19.723024193812023
replicate_7,pos18,15,27.44947888239117,250.0222222222222,71.7958502710027,178.2263719512195,18.898800807164452,17.55300837564445
replicate_7,pos18,16,29.20301754385965,234.5531914893617,56.32681953814219,178.2263719512195,15.04673785450382,15.587348122729477
replicate_7,pos18,17,30.95655620532814,232.7302878598248,54.50391590860531,178.2263719512195,14.593352067039541,13.803158832981644
replicate_7,pos18,18,32.710094866796624,231.04444444444445,52.818072493224946,178.2263719512195,14.173972983903377,12.179668624851033
replicate_7,pos18,19,34.463633528265106,229.16417910447765,50.93780715325815,178.2263719512195,13.706064641187497,10.697976507005283
replicate_7,pos18,20,36.2171721897336,204.9102602905569,26.683888339337386,178.2263719512195,7.6069358293691005,9.340832329282511
replicate_7,pos18,21,37.970710851202085,194.8732394366197,16.646867485400207,178.2263719512195,4.9897537395414355,8.09243595306076
replicate_7,pos18,22,39.72424951267057,197.1517619680851,18.925390016865606,178.2263719512195,5.59330692695978,6.938253302946083
replicate_7,pos18,23,41.47778817413905,198.03136645962732,19.804994508407816,178.2263719512195,5.8245488732505555,5.864847158217033
replicate_7,pos18,24,43.23132683560754,202.29166666666663,24.065294715447124,178.2263719512195,6.933194419803208,4.859720714066284
replicate_7,pos18,25,44.98486549707603,189.09333333333333,10.866961382113828,178.2263719512195,3.4197736117447635,3.9111720913487384
replicate_7,pos18,26,46.73840415854451,183.90804597701148,5.6816740257919776,178.2263719512195,1.932301413436567,3.0081581010100407
replicate_7,pos18,27,48.491942820012994,184.1492537313433,5.922881780123788,178.2263719512195,2.004154051777823,2.14016567711428
replicate_7,pos18,28,50.24548148148149,179.42857142857142,1.2021994773519111,178.2263719512195,0.4962597105319689,1.297089481669
replicate_7,pos18,29,51.99902014294997,178.2263719512195,0.0,178.2263719512195,0.0,0.46911425629888787
replicate_7,pos2,0,1.146398960363873,291.3157894736842,105.90108359133126,185.41470588235296,27.524986857424363,94.9498495984893
replicate_7,pos2,1,2.899937621832359,339.7042253521127,154.28951946975974,185.41470588235296,40.390526935038196,86.08787580484459
replicate_7,pos2,2,4.653476283300845,353.8603730921425,168.44566720978952,185.41470588235296,44.345252774885324,78.04151403634206
replicate_7,pos2,3,6.407014944769331,383.31929965249935,197.9045937701464,185.41470588235296,52.9161297395521,70.73453161380738
replicate_7,pos2,4,8.16055360623782,404.5287671232877,219.11406124093475,185.41470588235296,59.410382922292406,64.09770087102613
replicate_7,pos2,5,9.914092267706303,403.88161231884055,218.4669064364876,185.41470588235296,59.207842463038645,58.068143279378205
replicate_7,pos2,6,11.667630929174791,415.50144927536235,230.08674339300939,185.41470588235296,62.88896547983274,52.588733725343644
replicate_7,pos2,7,13.421169590643276,438.1428571428572,252.72815126050426,185.41470588235296,70.34855029135747,47.60755929689897
replicate_7,pos2,8,15.174708252111763,371.8139534883721,186.39924760601912,185.41470588235296,49.51030636224982,43.07742745124779
replicate_7,pos2,9,16.92824691358025,355.16279069767444,169.74808481532148,185.41470588235296,44.71414223412969,38.95541890417907
replicate_7,pos2,10,18.681785575048735,346.3825396825397,160.96783380018672,185.41470588235296,42.24394384290539,35.20248100504601
replicate_7,pos2,11,20.435324236517225,297.71666666666664,112.30196078431368,185.41470588235296,29.177450086364633,31.783057744927206
replicate_7,pos2,12,22.188862897985707,277.343137254902,91.92843137254903,185.41470588235296,23.958969975837004,28.664752892600433
replicate_7,pos2,13,23.942401559454197,268.390522875817,82.97581699346404,185.41470588235296,21.699392295311966,25.818023066819027
replicate_7,pos2,14,25.69594022092268,256.5079365079365,71.09323062558354,185.41470588235296,18.723406757685698,23.21589783700224
replicate_7,pos2,15,27.44947888239117,258.7743135011442,73.35960761879124,185.41470588235296,19.289382812415305,20.833724200523143
replicate_7,pos2,16,29.20301754385965,243.56521739130432,58.150511508951354,185.41470588235296,15.500292018322854,18.6489330157259
replicate_7,pos2,17,30.95655620532814,231.35,45.93529411764703,185.41470588235296,12.459702612735056,16.640825177816875
replicate_7,pos2,18,32.710094866796624,226.64,41.225294117647024,185.41470588235296,11.28295647187872,14.790375511821457
