replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_5,pos6,1,2.9104594155844157,2507.5364583333335,1425.1566133720933,1082.3798449612402,29.846756791706117,28.903688028601767
replicate_5,pos6,2,4.689813311688312,2371.925806451613,1289.5459614903727,1082.3798449612402,27.132401467076885,26.818369201460772
replicate_5,pos6,3,6.469167207792207,2373.0704225352115,1290.6905775739713,1082.3798449612402,27.154515423203595,24.88274267815443
replicate_5,pos6,4,8.248521103896104,2168.682119205298,1086.3022742440578,1082.3798449612402,23.271439500425792,23.086004356782986
replicate_5,pos6,5,10.027875,2138.030612244898,1055.6507672836576,1082.3798449612402,22.62696911725564,21.41812536882379
replicate_5,pos6,6,11.807228896103895,1978.6270799950696,896.2472350338294,1082.3798449612402,19.06974669493949,19.86979610091629
replicate_5,pos6,7,13.586582792207793,1841.478723404255,759.0988784430149,1082.3798449612402,15.994457979658035,18.432374231319535
replicate_5,pos6,8,15.365936688311688,1784.2941176470588,701.9142726858186,1082.3798449612402,14.768622787347628,17.097836490996308
replicate_5,pos6,9,17.145290584415584,1743.0361445783133,660.656299617073,1082.3798449612402,13.915178859122074,15.858733880068849
replicate_5,pos6,10,18.924644480519483,1660.159420289855,577.7795753286148,1082.3798449612402,12.301943534227492,14.70815008967725
replicate_5,pos6,11,20.703998376623375,1617.758064516129,535.3782195548888,1082.3798449612402,11.6838933634046,13.639662897163381
replicate_5,pos6,12,22.483352272727274,1588.042553191489,505.6627082302489,1082.3798449612402,11.336869859414223,12.647308319099956
replicate_5,pos6,13,24.26270616883117,1552.6236559139784,470.24381095273816,1082.3798449612402,10.950137669797002,11.725547322076867
replicate_5,pos6,14,26.042060064935065,1595.3386491557226,512.9588041944824,1082.3798449612402,11.418440046555814,10.869234905434576
