replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,concentration,fitted_concentration
replicate_2,pos4,19,29.25,1781.1626506024097,45.71603217726499,7.103716092304246,9.205167253730771
replicate_2,pos4,20,30.75,1755.576227390181,20.129608965036255,4.996101628485093,8.183239125242022
replicate_2,pos4,21,32.25,1739.1851851851852,3.738566760040612,2.429666593612005,7.184377861038031
replicate_2,pos4,22,33.75,1699.420218579235,-36.02639984590962,0.0,6.205767877110062
replicate_2,pos4,23,35.25,1717.3076923076922,-18.138926117452456,0.0,5.244650673634085
replicate_2,pos4,24,36.75,1705.9847560975609,-29.461862327583617,0.0,4.298317059328383
replicate_2,pos4,25,38.25,1712.925,-22.521618425144652,0.0,3.3640995148017674
replicate_2,pos4,26,39.75,1714.4458262671942,-21.0007921579504,0.0,2.439364673366278
replicate_2,pos4,27,41.25,1699.143101092896,-36.303517332248475,0.0,1.5215058981192995
replicate_2,pos4,28,42.75,1690.708590138675,-44.738028286469785,0.0,0.6079359343714399
replicate_2,pos4,29,44.25,1626.571428571429,-108.87518985371572,0.0,-0.30392038329112847
replicate_2,pos4,30,45.75,1645.15625,-90.2903684251446,0.0,-1.216633389867152
replicate_2,pos4,31,47.25,1713.6363636363635,-21.810254788781094,0.0,-2.1327758351848356
replicate_2,pos4,32,48.75,1679.834249084249,-55.61236934089561,0.0,-3.0549301359532866
replicate_2,pos4,33,50.25,1681.01,-54.436618425144616,0.0,-3.985695655062906
replicate_2,pos4,34,51.75,1755.370026525199,19.923408100054303,4.974100283739863,-4.92769602865357
replicate_2,pos5,0,0.75,2687.889967637541,952.4433492123962,27.057875567708667,34.0342290278784
replicate_2,pos5,1,2.25,2827.6923076923076,1092.245689267163,28.869431613605506,32.67181561786506
replicate_2,pos5,2,3.75,2931.342857142857,1195.8962387177123,30.151449196436584,31.33232859300701
replicate_2,pos5,3,5.25,2963.942528735632,1228.4959103104875,30.545469252538236,30.014828011802354
replicate_2,pos5,4,6.75,2785.951219512195,1050.5046010870506,28.3392963907087,28.71838936102167
replicate_2,pos5,5,8.25,2722.7916666666665,987.345048241522,27.52011006246644,27.442102906961
replicate_2,pos5,6,9.75,2637.962962962963,902.5163445378184,26.38369596702484,26.185073057065672
replicate_2,pos5,7,11.25,2616.562937062937,881.1163186377926,26.089730692725254,24.946417731477396
replicate_2,pos5,8,12.75,2569.1449530516434,833.6983346264988,25.426818874876627,23.72526774406336
replicate_2,pos5,9,14.25,2446.9188006828854,711.4721822577405,23.634012307940985,22.520766192493074
replicate_2,pos5,10,15.75,2363.937519872814,628.4909014476693,22.33319543551812,21.332067856935048
replicate_2,pos5,11,17.25,2330.5735744355147,595.1269560103701,21.787058725397372,20.158338606951187
replicate_2,pos5,12,18.75,2409.1891771019677,673.7425586768231,23.05205478261296,18.99875481617288
replicate_2,pos5,13,20.25,2261.5959513435005,526.1493329183559,20.608188536106812,17.852502784347955
replicate_2,pos5,14,21.75,2209.813655761024,474.3670373358795,19.67172150862842,16.71877816635296
replicate_2,pos5,15,23.25,2168.67963314358,433.2330147184354,18.890336508720456,15.596785407770096
replicate_2,pos5,16,24.75,2022.3728864734296,286.92626804828535,15.741225560340075,14.485737186632763
replicate_2,pos5,17,26.25,2023.6612903225807,288.2146718974361,15.77226596808893,13.38485386094794
replicate_2,pos5,18,27.75,1955.0526315789473,219.60601315380268,14.000834125702802,12.293362921607745
replicate_2,pos5,19,29.25,1830.1060606060605,94.65944218091602,9.718056771319937,11.21049845030628
replicate_2,pos5,20,30.75,1783.3243243243244,47.87770589917977,7.246157277478756,10.135500582081326
replicate_2,pos5,21,32.25,1741.5873015873017,6.1406831621570745,3.004627238679924,9.067614972103797
replicate_2,pos5,22,33.75,1666.322033898305,-69.1245845268395,0.0,8.006092266340776
replicate_2,pos5,23,35.25,1712.3472222222222,-23.099396202922435,0.0,6.950187575720647
replicate_2,pos5,24,36.75,1717.8846153846157,-17.562003040528907,0.0,5.899159953431409
replicate_2,pos5,25,38.25,1674.0172413793102,-61.42937704583437,0.0,4.852271874985312
replicate_2,pos5,26,39.75,1699.179487179487,-36.26713124565754,0.0,3.808788720685007
replicate_2,pos5,27,41.25,1556.6580957978254,-178.78852262731925,0.0,2.767978260128047
replicate_2,pos5,28,42.75,1586.025641025641,-149.4209773995035,0.0,1.7291101383879879
replicate_2,pos5,29,44.25,1718.625822368421,-16.820796056723566,0.0,0.6914553635115462
replicate_2,pos5,30,45.75,1622.9605263157894,-112.48609210935524,0.0,-0.34571420502781947
replicate_2,pos5,31,47.25,1642.0,-93.4466184251446,0.0,-1.3831263672788672
replicate_2,pos5,32,48.75,1706.8731343283582,-28.573484096786387,0.0,-2.4215090935226105
replicate_2,pos5,33,50.25,1649.3076923076924,-86.13892611745223,0.0,-3.4615910351018133
replicate_2,pos5,34,51.75,1692.4225352112676,-43.02408321387702,0.0,-4.504102035728395
replicate_2,pos5,35,53.25,1641.6369047619046,-93.8097136632399,0.0,-5.549773643627547
replicate_2,pos6,0,0.75,3006.25,1270.8033815748554,31.050864165770314,35.300692113574414
replicate_2,pos6,1,2.25,3117.162393162393,1381.7157747372485,32.346725588938234,34.11078114270775
replicate_2,pos6,2,3.75,3020.47380952381,1285.027191098665,31.219334891766685,32.92087017191784
replicate_2,pos6,3,5.25,2929.04,1193.5933815748554,30.123458045205233,31.730959201202
replicate_2,pos6,4,6.75,2942.0606854838707,1206.6140670587265,30.281447624369857,30.541048230557557
replicate_2,pos6,5,8.25,2930.409107402032,1194.9624889768877,30.14010204757138,29.351137259981833
replicate_2,pos6,6,9.75,2830.4052631578948,1094.95864473275,28.90359667069198,28.16122628947215
replicate_2,pos6,7,11.25,2661.6158602150535,926.1692417899092,26.705062851929075,26.971315319025823
replicate_2,pos6,8,12.75,2600.899428274428,865.4528098492835,25.87255597842601,25.781404348640187
replicate_2,pos6,9,14.25,2585.7045454545455,850.2579270294009,25.660197471041858,24.59149337831256
replicate_2,pos6,10,15.75,2528.970779220779,793.5241607956348,24.851758126943988,23.401582408040262
replicate_2,pos6,11,17.25,2370.698113207547,635.2514947824025,22.4421358437313,22.211671437820616
replicate_2,pos6,12,18.75,2500.4675324675327,765.0209140423881,24.435655060577247,21.02176046765095
replicate_2,pos6,13,20.25,2315.327215189873,579.8805967647286,21.532533664781504,19.83184949752858
replicate_2,pos6,14,21.75,2290.4646317829456,555.0180133578012,21.110326595522235,18.64193852745083
replicate_2,pos6,15,23.25,2169.1078260869563,433.6612076618119,18.898660772138935,17.45202755741503
replicate_2,pos6,16,24.75,2027.4541666666664,292.00754824152193,15.863218056184738,16.26211658741849
replicate_2,pos6,17,26.25,1956.861111111111,221.41449268596648,14.05108825339177,15.072205617458543
replicate_2,pos6,18,27.75,1966.12987012987,230.6832517047253,14.305226451490269,13.88229464753251
replicate_2,pos6,19,29.25,1883.615626511853,148.16900808670846,11.797119234559634,12.692383677637713
replicate_2,pos6,20,30.75,1846.7020933977456,111.25547497260106,10.420463463312018,11.502472707771469
replicate_2,pos6,21,32.25,1789.4886363636365,54.04201793849188,7.633413635719033,10.31256173793111
replicate_2,pos6,22,33.75,1741.1857142857143,5.739095860569705,2.9188843815863468,9.122650768113951
replicate_2,pos6,23,35.25,1835.356542617047,99.90992419190228,9.947229684754186,7.932739798317321
replicate_2,pos6,24,36.75,1799.358378870674,63.91176044552935,8.204627204331766,6.742828828538538
replicate_2,pos6,25,38.25,1771.870053475936,36.42343505079123,6.443198721486604,5.552917858774927
replicate_2,pos6,26,39.75,1753.340909090909,17.8942906657644,4.750302322619161,4.363006889023809
replicate_2,pos6,27,41.25,1702.090909090909,-33.3557093342356,0.0,3.173095919282508
replicate_2,pos6,28,42.75,1664.455337690632,-70.99128073451277,0.0,1.9831849495483473
replicate_2,pos6,29,44.25,1710.4375,-25.009118425144607,0.0,0.7932739798186482
replicate_2,pos6,30,45.75,1706.809523809524,-28.637094615620526,0.0,-0.396636989909266
replicate_2,pos6,31,47.25,1667.6301907968575,-67.8164276282871,0.0,-1.5865479596380725
replicate_2,pos6,32,48.75,1721.557142857143,-13.889475568001671,0.0,-2.7764589293704485
replicate_2,pos6,33,50.25,1638.638888888889,-96.80772953625568,0.0,-3.966369899109072
replicate_2,pos6,34,51.75,1639.5234375,-95.9231809251446,0.0,-5.15628086885662
replicate_2,pos6,35,53.25,1808.8,73.35338157485535,8.706138274505342,-6.346191838615769
replicate_2,pos7,0,0.75,2738.4313725490197,1002.9847541238752,27.724970616236348,34.04158060918087
replicate_2,pos7,1,2.25,2929.275,1193.8283815748557,30.126315431396083,32.725364135989395
replicate_2,pos7,2,3.75,3025.4586890243904,1290.0120705992458,31.278210663903163,31.423137538992197
replicate_2,pos7,3,5.25,2904.04705882353,1168.600440398385,29.818290675337472,30.134344124953024
replicate_2,pos7,4,6.75,2786.0155332681015,1050.5689148429572,28.340119845521684,28.858432943232252
replicate_2,pos7,5,8.25,2649.25,913.8033815748554,26.537505068968073,27.594858550259172
replicate_2,pos7,6,9.75,2794.0,1058.5533815748554,28.442188502294574,26.343080776358466
replicate_2,pos7,7,11.25,2587.85,852.4033815748553,25.69028396813545,25.102564494831256
replicate_2,pos7,8,12.75,2508.100378787879,772.6537603627341,24.547771795101543,23.87277939319199
replicate_2,pos7,9,14.25,2461.0169491525426,725.570330727398,23.847720376252994,22.653199746463375
replicate_2,pos7,10,15.75,2389.123287671233,653.6766692460883,22.736240619894016,21.443304192432407
replicate_2,pos7,11,17.25,2278.1174603174604,542.6708418923156,20.89718562792597,20.242575508771534
replicate_2,pos7,12,18.75,2308.68,573.2333815748552,21.42053934855336,19.050500391929486
replicate_2,pos7,13,20.25,2228.146753246753,492.7001348216088,20.00888233802829,17.866569237697444
replicate_2,pos7,14,21.75,2178.0285714285715,442.58195300342686,19.071138047474744,16.690275923356605
replicate_2,pos7,15,23.25,2049.9764204545454,314.5298020294008,16.390817569174615,15.521117591314088
replicate_2,pos7,16,24.75,2062.2166666666667,326.7700482415221,16.669181730167622,14.358594434134618
replicate_2,pos7,17,26.25,1975.5247727272729,240.07815430212815,14.55725059566575,13.20220948087621
replicate_2,pos7,18,27.75,1870.046551724138,134.5999332989934,11.315932428201412,12.051468384638337
replicate_2,pos7,19,29.25,1914.732142857143,179.28552443199828,12.81581068465789,10.905879211231936
replicate_2,pos7,20,30.75,1828.9597402597403,93.51312183459572,9.667083220886417,9.764952228880794
replicate_2,pos7,21,32.25,1727.918918918919,-7.527699506225645,0.0,8.62819969886447
replicate_2,pos7,22,33.75,1720.9142857142858,-14.532332710858782,0.0,7.495135667013213
replicate_2,pos7,23,35.25,1717.136208576998,-18.31040984814649,0.0,6.365275755965779
replicate_2,pos7,24,36.75,1679.6805555555557,-55.76606286958895,0.0,5.238136958101333
replicate_2,pos7,25,38.25,1696.078386605784,-39.368231819360744,0.0,4.113237429056878
replicate_2,pos7,26,39.75,1769.920158450704,34.4735400255596,6.292807346728396,2.99009628174199
replicate_2,pos7,27,41.25,1681.9846153846154,-53.462003040529225,0.0,1.8682333807627813
replicate_2,pos7,28,42.75,1728.664381854437,-6.782236570708051,0.0,0.7471691371671937
replicate_2,pos7,29,44.25,1678.4741666666666,-56.97245175847797,0.0,-0.37357569657609313
replicate_2,pos7,30,45.75,1713.3529411764705,-22.093677248674112,0.0,-1.4944802314528058
replicate_2,pos7,31,47.25,1741.7727272727273,6.3261088475826455,3.0431360478322844,-2.616023646719847
replicate_2,pos7,32,48.75,1768.246753246753,32.80013482160848,6.159843474305079,-3.7386853947512497
replicate_2,pos7,33,50.25,1773.348484848485,37.901866423340266,6.554206895486463,-4.862945406000889
replicate_2,pos7,34,51.75,1610.395983935743,-125.05063448940166,0.0,-5.989284294169569
replicate_2,pos8,0,0.75,2741.604938271605,1006.1583198464604,27.76637442899781,35.263030434140994
replicate_2,pos8,1,2.25,2906.6836384439357,1171.237020018791,29.850604424055906,33.40902397509302
replicate_2,pos8,2,3.75,2950.1494252873563,1214.7028068622117,30.37925941955271,31.6311033716916
replicate_2,pos8,3,5.25,2717.5015432098767,982.054924784732,27.450503849851437,29.925219579867594
