replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,concentration,fitted_concentration
replicate_5,pos3,19,29.25,251.55357142857144,90.22397541760938,22.85011597951912,26.148250745494586
replicate_5,pos3,20,30.75,253.58536585365857,92.25576984269652,23.3542700853841,23.94570085306705
replicate_5,pos3,21,32.25,247.58846153846153,86.25886552749947,21.869151005809258,21.747955678801095
replicate_5,pos3,22,33.75,237.19138321995464,75.86178720899258,19.31318353487639,19.554574243908156
replicate_5,pos3,23,35.25,220.1148558758315,58.78525986486942,15.152172251598746,17.365116445186406
replicate_5,pos3,24,36.75,221.85365853658536,60.52406252562329,15.574529047670305,15.179142966713785
replicate_5,pos3,25,38.25,215.22033898305085,53.89074297208879,13.963934923269232,12.996215191699031
replicate_5,pos3,26,39.75,210.50636792452832,49.176771913566256,12.819567920413233,10.815895114472976
replicate_5,pos3,27,41.25,205.88059701492537,44.55100100396331,11.695462182654861,8.637745252602448
replicate_5,pos3,28,42.75,213.34943316013224,52.0198371491702,13.50981260138515,6.461328559109193
replicate_5,pos3,29,44.25,202.67744755244755,41.3478515414855,10.91567942792486,4.286208334776158
replicate_5,pos3,30,45.75,210.5,49.170403989037936,12.818021530904064,2.111948140523543
replicate_5,pos3,31,47.25,216.25352112676055,54.92392511579848,14.214715908215421,-0.061888290162937405
replicate_5,pos3,32,48.75,234.33939628482972,73.00980027386764,18.615603726550926,-2.2357371387691756
replicate_5,pos3,33,50.25,252.025974025974,90.69637801501192,22.967241800542038,-4.410034589272726
replicate_5,pos4,0,0.75,274.8588235294118,113.52922751844972,28.703209834281733,72.34100240896856
replicate_5,pos4,1,2.25,310.87142857142857,149.5418325604665,38.12634663284343,68.09143307038258
replicate_5,pos4,2,3.75,356.8979591836735,195.56836317271143,51.05631823460498,64.07541632991311
replicate_5,pos4,3,5.25,352.77025089605735,191.44065488509528,49.84908956666536,60.27917731014132
replicate_5,pos4,4,6.75,344.8510638297872,183.52146781882516,47.560968527717286,56.689694967946835
replicate_5,pos4,5,8.25,345.5432098765432,184.21361386558112,47.75951529878775,53.2946574325243
replicate_5,pos4,6,9.75,338.881045751634,177.55144974067193,45.85956614405798,50.08241977585054
replicate_5,pos4,7,11.25,343.8262987012987,182.49670269033663,47.26750501502852,47.04196407075534
replicate_5,pos4,8,12.75,363.6928696668615,202.36327365589943,53.06616260037434,44.16286159959592
replicate_5,pos4,9,14.25,357.4440816326531,196.11448562169105,51.21680886416264,41.43523708391123
replicate_5,pos4,10,15.75,311.1047619047619,149.77516589379985,38.189184017941756,38.849734812364325
replicate_5,pos4,11,17.25,278.13614457831324,116.80654856735116,29.54006735389975,36.39748655079231
replicate_5,pos4,12,18.75,304.3181818181818,142.98858580721975,36.37160943387379,34.07008112429561
replicate_5,pos4,13,20.25,303.9853896103896,142.65579359942754,36.283009445718136,31.85953556703378
replicate_5,pos4,14,21.75,285.4852941176471,124.155698106685,31.430616582266236,29.758267740771895
replicate_5,pos4,15,23.25,252.16892857142855,90.83933256046647,23.002696404480172,27.759070328259707
replicate_5,pos4,16,24.75,258.16958041958037,96.83998440861834,24.495712554604154,25.855086112241157
replicate_5,pos4,17,26.25,252.4850746268657,91.15547861590362,23.08112296597802,24.03978445530164
replicate_5,pos4,18,27.75,243.67307692307693,82.34348091211487,20.90401787282738,22.306938899879235
replicate_5,pos4,19,29.25,235.04381547139403,73.71421946043198,18.78777711191818,20.65060581160827
replicate_5,pos4,20,30.75,228.4350311850312,67.10543517406914,17.175291448927013,19.065103992742316
replicate_5,pos4,21,32.25,224.11428571428573,62.784689703323664,16.123937841136087,17.544995195730717
replicate_5,pos4,22,33.75,222.04545454545453,60.71585853449247,15.621127688115736,16.085065470110802
replicate_5,pos4,23,35.25,215.56363636363636,54.2340403526743,14.047261609214752,14.680307278735667
replicate_5,pos4,24,36.75,211.7792207792208,50.44962476825873,13.128629415087214,13.325902321996574
replicate_5,pos4,25,38.25,204.58333333333337,43.25373732237131,11.379827234385465,12.017205011127293
replicate_5,pos4,26,39.75,210.39420062695925,49.06460461599718,12.792328850233364,10.749726533904035
replicate_5,pos4,27,41.25,209.703125,48.373528989037936,12.624490094241327,9.519119458086594
replicate_5,pos4,28,42.75,206.26231017027152,44.93271415930944,11.788297130915423,8.321162819790704
replicate_5,pos4,29,44.25,210.156746031746,48.82715002078396,12.734662337159493,7.151747645644995
replicate_5,pos4,30,45.75,213.59459459459455,52.26499858363249,13.569322451009084,6.006862859073702
replicate_5,pos4,31,47.25,221.54237288135593,60.21277687039387,15.498904341363842,4.882581522363951
replicate_5,pos4,32,48.75,215.8957080371788,54.56611202621674,14.127864145096378,3.77504736732807
replicate_5,pos4,33,50.25,223.29162404092068,61.96202802995863,15.923958661337657,2.680461568361314
replicate_5,pos5,0,0.75,258.9078947368421,97.57829872588002,24.680081245002516,57.08147872093587
replicate_5,pos5,1,2.25,290.6363636363636,129.30676762540156,32.76780370872308,53.583231579842426
replicate_5,pos5,2,3.75,301.20461460446245,139.8750185935004,35.54456248423458,50.28384954377642
replicate_5,pos5,3,5.25,314.85185185185185,153.52225584088978,39.201746514940794,47.171087514116806
replicate_5,pos5,4,6.75,332.138249199329,170.80865318836692,43.96132844659978,44.23339300084573
replicate_5,pos5,5,8.25,338.6126723913609,177.28307638039885,45.78354481912776,41.45986324743473
replicate_5,pos5,6,9.75,321.078431372549,159.74883536158694,40.89906591370494,38.84020476710734
replicate_5,pos5,7,11.25,299.343300110742,138.01370409977991,35.05214051714811,36.36469514030307
replicate_5,pos5,8,12.75,273.719298245614,112.38970223465196,28.413099199605924,34.024146931560914
replicate_5,pos5,9,14.25,266.10714285714283,104.77754684618075,26.48609044734606,31.809873591905966
replicate_5,pos5,10,15.75,265.56140350877195,104.23180749780988,26.348644004090207,29.713657220191397
replicate_5,pos5,11,17.25,265.1764705882353,103.84687457727324,26.251752181499075,27.72771806374776
replicate_5,pos5,12,18.75,267.51785714285717,106.1882611318951,26.841811380042827,25.844685645146203
replicate_5,pos5,13,20.25,284.0311688311688,122.70157282020676,31.054969311793375,24.05757140791757
replicate_5,pos5,14,21.75,259.5678571428572,98.23826113189509,24.845013244251312,22.359742779706597
replicate_5,pos5,15,23.25,247.09302325581396,85.7634272448519,21.746838944774673,20.744898556600923
replicate_5,pos5,16,24.75,258.8333333333333,97.50373732237124,24.66145519687166,19.20704551727808
replicate_5,pos5,17,26.25,241.16,79.83040398903793,20.286258405180217,17.740476180177808
replicate_5,pos5,18,27.75,219.6201241134752,58.290528102513136,15.032030953911523,16.33974762114913
replicate_5,pos5,19,29.25,213.36921353907417,52.03961752811212,13.514614078655816,14.999661272957622
replicate_5,pos5,20,30.75,202.71875,41.389153989037936,10.925744077674697,13.71524363168197
replicate_5,pos5,21,32.25,198.34273504273503,37.01313903177298,9.857524848416448,12.481727798395015
