replicate,pos,y_bin,y_um,median_intensity
replicate_3,pos16,4,6.75,2886.0692618806875
replicate_3,pos16,5,8.25,2937.3480419194707
replicate_3,pos16,6,9.75,2739.5211178151794
replicate_3,pos16,7,11.25,2718.723245614035
replicate_3,pos16,8,12.75,2623.030027453672
replicate_3,pos16,9,14.25,2506.829326923077
replicate_3,pos16,10,15.75,2502.400742115028
replicate_3,pos16,11,17.25,2376.392857142857
replicate_3,pos16,12,18.75,2302.2063492063494
replicate_3,pos16,13,20.25,2276.2291666666665
replicate_3,pos16,14,21.75,2213.974358974359
replicate_3,pos16,15,23.25,2107.6463693539163
replicate_3,pos16,16,24.75,2094.8902243589746
replicate_3,pos16,17,26.25,2056.36
replicate_3,pos16,18,27.75,1940.5963718820863
replicate_3,pos16,19,29.25,1959.2454545454545
replicate_3,pos16,20,30.75,1989.203014184397
replicate_3,pos16,21,32.25,1794.6349206349207
replicate_3,pos16,22,33.75,1818.897733792312
replicate_3,pos16,23,35.25,1785.3
replicate_3,pos16,24,36.75,1766.063197767145
replicate_3,pos16,25,38.25,1869.605769230769
replicate_3,pos16,26,39.75,1714.9791666666667
replicate_3,pos16,27,41.25,1770.5547297297298
replicate_3,pos16,28,42.75,1702.0602836879432
replicate_3,pos16,29,44.25,1663.078947368421
replicate_3,pos16,30,45.75,1652.148148148148
replicate_3,pos16,31,47.25,1714.6406482307464
replicate_3,pos16,32,48.75,1696.138888888889
replicate_3,pos16,33,50.25,1706.7534246575342
replicate_3,pos16,34,51.75,1696.3066666666666
replicate_3,pos17,0,0.75,2709.019077901431
replicate_3,pos17,1,2.25,2948.6096969696973
replicate_3,pos17,2,3.75,2787.551724137931
replicate_3,pos17,3,5.25,2670.105254237288
replicate_3,pos17,4,6.75,2454.6666666666665
replicate_3,pos17,5,8.25,2420.2713032581455
replicate_3,pos17,6,9.75,2343.782962962963
replicate_3,pos17,7,11.25,2256.186046511628
replicate_3,pos17,8,12.75,2211.5
replicate_3,pos17,9,14.25,2165.0232558139537
replicate_3,pos17,10,15.75,2075.8772727272726
replicate_3,pos17,11,17.25,1950.967741935484
replicate_3,pos17,12,18.75,1899.9742424242422
replicate_3,pos17,13,20.25,1869.875
replicate_3,pos17,14,21.75,1847.0615384615385
replicate_3,pos17,15,23.25,1789.9
replicate_3,pos17,16,24.75,1773.8974358974358
replicate_3,pos17,17,26.25,1784.581818181818
replicate_3,pos17,18,27.75,1691.281038961039
replicate_3,pos17,19,29.25,1634.1014285714286
replicate_3,pos17,20,30.75,1583.0980392156862
replicate_3,pos17,21,32.25,1497.5897832817336
replicate_3,pos17,22,33.75,1478.6847826086955
replicate_3,pos17,23,35.25,1493.241935483871
replicate_3,pos17,24,36.75,1497.9708316909737
replicate_3,pos17,25,38.25,1501.322033898305
replicate_3,pos17,26,39.75,1509.9841954022988
replicate_3,pos17,27,41.25,1524.9166666666667
replicate_3,pos17,28,42.75,1536.874047564073
replicate_3,pos17,29,44.25,1525.4035604508194
replicate_3,pos17,30,45.75,1536.9402985074628
replicate_3,pos17,31,47.25,1504.8320346320347
replicate_3,pos17,32,48.75,1545.8642533936652
replicate_3,pos17,33,50.25,1559.9038303468683
replicate_3,pos17,34,51.75,1534.275
replicate_3,pos18,0,0.75,2731.923076923077
replicate_3,pos18,1,2.25,2912.139528508772
replicate_3,pos18,2,3.75,2985.686046511628
replicate_3,pos18,3,5.25,2815.7428571428572
replicate_3,pos18,4,6.75,2562.6470588235293
replicate_3,pos18,5,8.25,2458.0590327169275
replicate_3,pos18,6,9.75,2418.34826974268
replicate_3,pos18,7,11.25,2330.277777777778
replicate_3,pos18,8,12.75,2240.056739811912
replicate_3,pos18,9,14.25,2294.694382647386
replicate_3,pos18,10,15.75,2156.625
replicate_3,pos18,11,17.25,2217.1666666666665
replicate_3,pos18,12,18.75,2075.260348583878
replicate_3,pos18,13,20.25,2077.781539030707
replicate_3,pos18,14,21.75,1977.7608695652175
replicate_3,pos18,15,23.25,1920.462962962963
replicate_3,pos18,16,24.75,1909.0263986013983
replicate_3,pos18,17,26.25,1845.5409836065571
replicate_3,pos18,18,27.75,1741.7837837837835
replicate_3,pos18,19,29.25,1694.840909090909
replicate_3,pos18,20,30.75,1639.1639344262296
replicate_3,pos18,21,32.25,1587.4719101123596
replicate_3,pos18,22,33.75,1546.8383940620784
replicate_3,pos18,23,35.25,1532.6363636363635
replicate_3,pos18,24,36.75,1533.24
replicate_3,pos18,25,38.25,1542.418548387097
replicate_3,pos18,26,39.75,1556.1968177855276
replicate_3,pos18,27,41.25,1589.6875
replicate_3,pos18,28,42.75,1530.5459494773518
replicate_3,pos18,29,44.25,1487.4948979591836
replicate_3,pos18,30,45.75,1511.294251447477
replicate_3,pos18,31,47.25,1520.4242424242425
replicate_3,pos18,32,48.75,1660.7418935321657
replicate_3,pos18,33,50.25,1655.9714285714283
replicate_3,pos18,34,51.75,1618.5384615384614
replicate_3,pos19,0,0.75,3016.458333333333
replicate_3,pos19,1,2.25,3282.3617021276596
replicate_3,pos19,2,3.75,3101.375
replicate_3,pos19,3,5.25,2965.8253968253966
replicate_3,pos19,4,6.75,2883.775
replicate_3,pos19,5,8.25,2838.017857142857
replicate_3,pos19,6,9.75,2821.1521739130435
replicate_3,pos19,7,11.25,2739.391304347826
replicate_3,pos19,8,12.75,2566.96316262354
replicate_3,pos19,9,14.25,2495.346153846154
replicate_3,pos19,10,15.75,2393.480769230769
replicate_3,pos19,11,17.25,2414.2595652173914
replicate_3,pos19,12,18.75,2303.0118827160495
replicate_3,pos19,13,20.25,2302.1391990758566
replicate_3,pos19,14,21.75,2340.1916666666666
replicate_3,pos19,15,23.25,2193.2251984126983
replicate_3,pos19,16,24.75,2073.1891093786912
replicate_3,pos19,17,26.25,2003.7025691699605
replicate_3,pos19,18,27.75,2008.2615207373274
replicate_3,pos19,19,29.25,1913.530612244898
replicate_3,pos19,20,30.75,1888.1777777777777
replicate_3,pos19,21,32.25,1859.75
replicate_3,pos19,22,33.75,1832.8581730769233
replicate_3,pos19,23,35.25,1818.764705882353
replicate_3,pos19,24,36.75,1857.4044943820224
replicate_3,pos19,25,38.25,1759.3930555555555
replicate_3,pos19,26,39.75,1727.644927536232
replicate_3,pos19,27,41.25,1739.5592760180996
replicate_3,pos19,28,42.75,1745.529926595144
replicate_3,pos19,29,44.25,1804.4310344827584
replicate_3,pos19,30,45.75,1758.4468085106382
replicate_3,pos19,31,47.25,1704.8877306903623
replicate_3,pos19,32,48.75,1702.2991309223437
replicate_3,pos19,33,50.25,1742.7050751879701
replicate_3,pos19,34,51.75,1670.6009642654567
replicate_3,pos20,0,0.75,2995.7844632768365
replicate_3,pos20,1,2.25,3254.101694915254
replicate_3,pos20,2,3.75,3169.7261235955057
replicate_3,pos20,3,5.25,3095.5227272727275
replicate_3,pos20,4,6.75,2961.5593434343436
replicate_3,pos20,5,8.25,2920.4927536231885
replicate_3,pos20,6,9.75,2795.205708245243
replicate_3,pos20,7,11.25,2534.723404255319
replicate_3,pos20,8,12.75,2525.0221878224975
replicate_3,pos20,9,14.25,2517.2608695652175
replicate_3,pos20,10,15.75,2358.0599206349207
replicate_3,pos20,11,17.25,2359.8076923076924
replicate_3,pos20,12,18.75,2417.7852526439483
replicate_3,pos20,13,20.25,2334.2368421052633
replicate_3,pos20,14,21.75,2190.2580645161293
replicate_3,pos20,15,23.25,2195.9108658743635
replicate_3,pos20,16,24.75,2119.6285162713734
replicate_3,pos20,17,26.25,1955.962962962963
replicate_3,pos20,18,27.75,1995.8947368421052
replicate_3,pos20,19,29.25,1879.5956918800875
replicate_3,pos20,20,30.75,1889.6831485587584
replicate_3,pos20,21,32.25,1823.8026315789473
replicate_3,pos20,22,33.75,1764.2857142857142
replicate_3,pos20,23,35.25,1755.6944444444443
replicate_3,pos20,24,36.75,1780.6120533695162
replicate_3,pos20,25,38.25,1778.5666666666666
replicate_3,pos20,26,39.75,1728.341463414634
replicate_3,pos20,27,41.25,1766.1541028980787
replicate_3,pos20,28,42.75,1742.8551020408163
replicate_3,pos20,29,44.25,1686.15625
replicate_3,pos20,30,45.75,1724.962638076673
replicate_3,pos20,31,47.25,1699.6666666666667
replicate_3,pos20,32,48.75,1719.9110389610391
replicate_3,pos20,33,50.25,1851.7671232876712
replicate_3,pos20,34,51.75,1884.4714285714285
replicate_5,pos0,0,0.75,1638.26
replicate_5,pos0,1,2.25,1776.601612903226
replicate_5,pos0,2,3.75,1856.5125707102452
replicate_5,pos0,3,5.25,1989.2341549295775
replicate_5,pos0,4,6.75,2001.0731707317073
replicate_5,pos0,5,8.25,1941.5757575757575
replicate_5,pos0,6,9.75,1883.299612086566
replicate_5,pos0,7,11.25,1885.7777777777776
replicate_5,pos0,8,12.75,1811.435483870968
replicate_5,pos0,9,14.25,1763.421052631579
replicate_5,pos0,10,15.75,1732.6977591036416
replicate_5,pos0,11,17.25,1623.878048780488
replicate_5,pos0,12,18.75,1661.3207547169811
replicate_5,pos0,13,20.25,1588.1742917616411
replicate_5,pos0,14,21.75,1560.974358974359
replicate_5,pos0,15,23.25,1458.1267605633802
replicate_5,pos0,16,24.75,1415.1914893617022
replicate_5,pos0,17,26.25,1476.8461538461538
replicate_5,pos0,18,27.75,1517.1313131313132
replicate_5,pos0,19,29.25,1531.5194936315627
replicate_5,pos0,20,30.75,1489.9092592592592
replicate_5,pos0,21,32.25,1473.854899118038
replicate_5,pos0,22,33.75,1448.7586206896551
replicate_5,pos0,23,35.25,1472.1500807907992
replicate_5,pos0,24,36.75,1488.2822931785197
replicate_5,pos0,25,38.25,1420.8125
replicate_5,pos0,26,39.75,1422.9391869651085
replicate_5,pos0,27,41.25,1523.52688172043
replicate_5,pos0,28,42.75,1401.192
replicate_5,pos0,29,44.25,1363.9615982587065
replicate_5,pos0,30,45.75,1342.5580652790918
replicate_5,pos0,31,47.25,1181.611111111111
replicate_5,pos0,32,48.75,1093.667614848528
replicate_5,pos0,33,50.25,1034.813018578644
replicate_5,pos0,34,51.75,980.620253164557
replicate_5,pos1,0,0.75,2082.9797979797977
replicate_5,pos1,1,2.25,2200.9310344827586
replicate_5,pos1,2,3.75,2207.118824110672
replicate_5,pos1,3,5.25,2297.1428571428573
replicate_5,pos1,4,6.75,2299.8823529411766
replicate_5,pos1,5,8.25,2180.2918126791974
replicate_5,pos1,6,9.75,2091.818181818182
replicate_5,pos1,7,11.25,1983.3478260869565
replicate_5,pos1,8,12.75,1912.807714123653
replicate_5,pos1,9,14.25,1831.9027777777776
replicate_5,pos1,10,15.75,1880.1741814278046
replicate_5,pos1,11,17.25,1830.1774774774774
replicate_5,pos1,12,18.75,1715.1801839464883
replicate_5,pos1,13,20.25,1665.493670886076
replicate_5,pos1,14,21.75,1665.8964386129335
replicate_5,pos1,15,23.25,1675.5113636363635
replicate_5,pos1,16,24.75,1625.8608193277312
replicate_5,pos1,17,26.25,1585.900900900901
replicate_5,pos1,18,27.75,1505.0967741935483
replicate_5,pos1,19,29.25,1497.0967741935483
replicate_5,pos1,20,30.75,1431.8682864450127
replicate_5,pos1,21,32.25,1423.8409772989612
replicate_5,pos1,22,33.75,1416.7808908045977
replicate_5,pos1,23,35.25,1428.1544715447155
replicate_5,pos1,24,36.75,1431.6077286503833
replicate_5,pos1,25,38.25,1356.2666666666669
replicate_5,pos1,26,39.75,1402.7232142857142
replicate_5,pos1,27,41.25,1425.4059595959595
replicate_5,pos1,28,42.75,1466.0877018089864
replicate_5,pos1,29,44.25,1460.9403973509934
replicate_5,pos1,30,45.75,1373.9130434782608
replicate_5,pos1,31,47.25,1282.8953488372092
replicate_5,pos1,32,48.75,1175.7332189168574
replicate_5,pos1,33,50.25,1022.6781172584642
replicate_5,pos1,34,51.75,1114.3098591549297
replicate_5,pos10,0,0.75,2305.413377192983
replicate_5,pos10,1,2.25,2460.9949443882706
replicate_5,pos10,2,3.75,2484.195652173913
replicate_5,pos10,3,5.25,2409.6990291262136
replicate_5,pos10,4,6.75,2256.797311827957
replicate_5,pos10,5,8.25,2208.588785046729
replicate_5,pos10,6,9.75,2040.928571428571
replicate_5,pos10,7,11.25,1982.1793801119243
replicate_5,pos10,8,12.75,1919.5454545454545
replicate_5,pos10,9,14.25,1805.156626506024
replicate_5,pos10,10,15.75,1778.3538181818183
replicate_5,pos10,11,17.25,1723.8268212951432
replicate_5,pos10,12,18.75,1607.5796296296298
replicate_5,pos10,13,20.25,1619.1303614835724
replicate_5,pos10,14,21.75,1615.1851851851852
replicate_5,pos10,15,23.25,1579.028531983433
replicate_5,pos10,16,24.75,1534.0632911392406
replicate_5,pos10,17,26.25,1557.6038074712644
replicate_5,pos10,18,27.75,1610.3023255813953
replicate_5,pos10,19,29.25,1560.0511326860842
replicate_5,pos10,20,30.75,1569.3215369059658
replicate_5,pos10,21,32.25,1550.712641882745
replicate_5,pos10,22,33.75,1507.6647727272725
replicate_5,pos10,23,35.25,1556.258064516129
replicate_5,pos10,24,36.75,1628.6963427377218
replicate_5,pos10,25,38.25,1580.4619656980362
replicate_5,pos10,26,39.75,1590.9214285714286
replicate_5,pos10,27,41.25,1529.8636363636365
replicate_5,pos10,28,42.75,1478.7450980392157
replicate_5,pos10,29,44.25,1397.178947368421
replicate_5,pos10,30,45.75,1380.9716981132076
replicate_5,pos10,31,47.25,1351.7373737373737
replicate_5,pos10,32,48.75,1226.5536480686694
replicate_5,pos10,33,50.25,1073.7128704726538
replicate_5,pos10,34,51.75,921.7526004728134
replicate_5,pos11,0,0.75,2605.558806262231
replicate_5,pos11,1,2.25,2709.5405405405404
replicate_5,pos11,2,3.75,2705.2842105263157
replicate_5,pos11,3,5.25,2627.12987012987
replicate_5,pos11,4,6.75,2521.557464480874
replicate_5,pos11,5,8.25,2507.783636363636
replicate_5,pos11,6,9.75,2420.06456154465
replicate_5,pos11,7,11.25,2410.9166666666665
replicate_5,pos11,8,12.75,2370.7865168539324
replicate_5,pos11,9,14.25,2102.7398198466462
replicate_5,pos11,10,15.75,1939.6457607433217
replicate_5,pos11,11,17.25,1787.1052631578948
replicate_5,pos11,12,18.75,1812.9918032786888
replicate_5,pos11,13,20.25,1830.1946428571428
replicate_5,pos11,14,21.75,1720.2083333333333
replicate_5,pos11,15,23.25,1631.7808219178082
replicate_5,pos11,16,24.75,1605.9333333333334
replicate_5,pos11,17,26.25,1636.5904076181628
replicate_5,pos11,18,27.75,1684.0666666666666
replicate_5,pos11,19,29.25,1680.8793103448277
replicate_5,pos11,20,30.75,1589.855211912944
replicate_5,pos11,21,32.25,1593.4814814814815
replicate_5,pos11,22,33.75,1624.9214296961109
replicate_5,pos11,23,35.25,1607.2176811952093
replicate_5,pos11,24,36.75,1635.5158045977012
replicate_5,pos11,25,38.25,1771.0652173913045
replicate_5,pos11,26,39.75,1716.3846153846157
replicate_5,pos11,27,41.25,1652.5092592592594
replicate_5,pos11,28,42.75,1533.1053113553112
replicate_5,pos11,29,44.25,1579.8435314685316
replicate_5,pos11,30,45.75,1548.1900759026744
replicate_5,pos11,31,47.25,1413.200470201888
replicate_5,pos11,32,48.75,1264.943631669535
replicate_5,pos11,33,50.25,1185.6013289036546
replicate_5,pos11,34,51.75,1126.7000987654321
replicate_5,pos12,0,0.75,2542.0742788982866
replicate_5,pos12,1,2.25,2644.91875
replicate_5,pos12,2,3.75,2694.8333333333335
replicate_5,pos12,3,5.25,2624.866310160428
replicate_5,pos12,4,6.75,2558.1949152542375
replicate_5,pos12,5,8.25,2532.248431698886
replicate_5,pos12,6,9.75,2469.2169340463456
replicate_5,pos12,7,11.25,2342.4241447985005
replicate_5,pos12,8,12.75,2203.1428571428573
replicate_5,pos12,9,14.25,2064.9033900771137
replicate_5,pos12,10,15.75,1891.3983208955224
replicate_5,pos12,11,17.25,1823.392718275009
replicate_5,pos12,12,18.75,1734.054054054054
replicate_5,pos12,13,20.25,1622.406976744186
replicate_5,pos12,14,21.75,1554.4954128440368
replicate_5,pos12,15,23.25,1525.7097547380156
replicate_5,pos12,16,24.75,1519.3150684931506
replicate_5,pos12,17,26.25,1519.0586124401914
replicate_5,pos12,18,27.75,1548.6162790697674
replicate_5,pos12,19,29.25,1583.0752688172042
replicate_5,pos12,20,30.75,1669.4130539887187
replicate_5,pos12,21,32.25,1630.1880904183536
replicate_5,pos12,22,33.75,1722.2075887075887
replicate_5,pos12,23,35.25,1652.4838613714114
replicate_5,pos12,24,36.75,1606.2984162895928
replicate_5,pos12,25,38.25,1596.067964222726
replicate_5,pos12,26,39.75,1637.2469780219778
replicate_5,pos12,27,41.25,1677.3861386138617
replicate_5,pos12,28,42.75,1661.185004529301
replicate_5,pos12,29,44.25,1498.925
replicate_5,pos12,30,45.75,1485.2316666666666
replicate_5,pos12,31,47.25,1400.118410128684
replicate_5,pos12,32,48.75,1276.071932773109
replicate_5,pos12,33,50.25,1091.1752136752136
replicate_5,pos12,34,51.75,1009.3383458646616
replicate_5,pos2,0,0.75,2203.15596451741
replicate_5,pos2,1,2.25,2203.6944444444443
replicate_5,pos2,2,3.75,2198.500717566016
replicate_5,pos2,3,5.25,2197.9000626566417
replicate_5,pos2,4,6.75,2006.5588235294117
replicate_5,pos2,5,8.25,1794.231512605042
replicate_5,pos2,6,9.75,1773.046153846154
replicate_5,pos2,7,11.25,1779.323076923077
replicate_5,pos2,8,12.75,1850.623538011696
replicate_5,pos2,9,14.25,1786.877192982456
replicate_5,pos2,10,15.75,1787.1176470588234
replicate_5,pos2,11,17.25,1701.711352657005
replicate_5,pos2,12,18.75,1672.7699579831933
replicate_5,pos2,13,20.25,1644.1264367816093
replicate_5,pos2,14,21.75,1623.6666666666667
replicate_5,pos2,15,23.25,1564.433734939759
replicate_5,pos2,16,24.75,1501.5670103092784
replicate_5,pos2,17,26.25,1405.7607030636293
replicate_5,pos2,18,27.75,1407.4177215189873
replicate_5,pos2,19,29.25,1426.314236111111
replicate_5,pos2,20,30.75,1448.3626532887401
replicate_5,pos2,21,32.25,1446.295238095238
replicate_5,pos2,22,33.75,1434.2121762835077
replicate_5,pos2,23,35.25,1426.8145787139688
replicate_5,pos2,24,36.75,1417.9333333333332
replicate_5,pos2,25,38.25,1396.4842620349145
replicate_5,pos2,26,39.75,1441.173076923077
replicate_5,pos2,27,41.25,1459.397857589658
replicate_5,pos2,28,42.75,1419.6239830989468
replicate_5,pos2,29,44.25,1385.3291139240507
replicate_5,pos2,30,45.75,1353.4746472663137
replicate_5,pos2,31,47.25,1249.8520710059172
replicate_5,pos2,32,48.75,1185.334781529295
replicate_5,pos2,33,50.25,1051.610465116279
replicate_5,pos2,34,51.75,1103.560606060606
replicate_5,pos3,0,0.75,1749.0823529411764
replicate_5,pos3,1,2.25,1931.1308084728848
replicate_5,pos3,2,3.75,2056.410714285714
replicate_5,pos3,3,5.25,2147.9543985222817
replicate_5,pos3,4,6.75,2097.591862761231
replicate_5,pos3,5,8.25,2090.61797752809
replicate_5,pos3,6,9.75,2093.5408182154756
replicate_5,pos3,7,11.25,1979.694653179191
replicate_5,pos3,8,12.75,1899.3112980769233
replicate_5,pos3,9,14.25,1790.8433734939758
replicate_5,pos3,10,15.75,1718.79012345679
replicate_5,pos3,11,17.25,1817.0263157894735
replicate_5,pos3,12,18.75,1783.2124569925118
replicate_5,pos3,13,20.25,1664.6851909025418
replicate_5,pos3,14,21.75,1624.5434141201265
replicate_5,pos3,15,23.25,1592.842105263158
replicate_5,pos3,16,24.75,1554.698795180723
replicate_5,pos3,17,26.25,1607.1702127659576
replicate_5,pos3,18,27.75,1585.716227697536
replicate_5,pos3,19,29.25,1549.4040404040404
replicate_5,pos3,20,30.75,1514.216379310345
replicate_5,pos3,21,32.25,1512.8764167393201
replicate_5,pos3,22,33.75,1462.7083333333333
replicate_5,pos3,23,35.25,1406.3697450954226
replicate_5,pos3,24,36.75,1430.5020748987854
replicate_5,pos3,25,38.25,1359.8791208791208
replicate_5,pos3,26,39.75,1353.7621951219512
replicate_5,pos3,27,41.25,1362.029931482149
replicate_5,pos3,28,42.75,1319.2889610389611
replicate_5,pos3,29,44.25,1343.887323943662
replicate_5,pos3,30,45.75,1282.7097222222224
replicate_5,pos3,31,47.25,1241.827868852459
replicate_5,pos3,32,48.75,1083.8082191780825
replicate_5,pos3,33,50.25,1002.8314492753623
replicate_5,pos3,34,51.75,981.5845125786163
replicate_5,pos3,35,53.25,1321.962962962963
replicate_5,pos4,0,0.75,2112.01
replicate_5,pos4,1,2.25,2322.8894878706196
replicate_5,pos4,2,3.75,2455.6555138272447
replicate_5,pos4,3,5.25,2367.6349206349205
replicate_5,pos4,4,6.75,2113.926180591593
replicate_5,pos4,5,8.25,1999.2184334074623
replicate_5,pos4,6,9.75,1855.3738317757009
replicate_5,pos4,7,11.25,1729.376811594203
replicate_5,pos4,8,12.75,1706.0
replicate_5,pos4,9,14.25,1670.5770794246405
replicate_5,pos4,10,15.75,1623.0897435897436
replicate_5,pos4,11,17.25,1615.5192307692307
replicate_5,pos4,12,18.75,1558.6137785537612
replicate_5,pos4,13,20.25,1534.9213999331773
replicate_5,pos4,14,21.75,1531.7662337662337
replicate_5,pos4,15,23.25,1492.1321985815603
replicate_5,pos4,16,24.75,1481.6129976580796
replicate_5,pos4,17,26.25,1394.3420542635658
replicate_5,pos4,18,27.75,1318.6404494382025
replicate_5,pos4,19,29.25,1351.1559633027523
replicate_5,pos4,20,30.75,1363.4994117647059
replicate_5,pos4,21,32.25,1361.0254237288136
replicate_5,pos4,22,33.75,1320.1413576881134
replicate_5,pos4,23,35.25,1338.6555555555556
replicate_5,pos4,24,36.75,1326.6396103896104
replicate_5,pos4,25,38.25,1389.182487725041
replicate_5,pos4,26,39.75,1394.8223350253809
replicate_5,pos4,27,41.25,1405.451140873016
replicate_5,pos4,28,42.75,1402.5376213592233
replicate_5,pos4,29,44.25,1436.993670886076
replicate_5,pos4,30,45.75,1409.2420466058766
replicate_5,pos4,31,47.25,1317.8280935974735
replicate_5,pos4,32,48.75,1151.1186440677966
replicate_5,pos4,33,50.25,1008.8759257718233
replicate_5,pos4,34,51.75,885.219696969697
replicate_5,pos4,35,53.25,782.6569220430108
replicate_5,pos5,0,0.75,2299.987719298246
replicate_5,pos5,1,2.25,2467.8335724533717
replicate_5,pos5,2,3.75,2509.7631578947367
replicate_5,pos5,3,5.25,2474.531914893617
replicate_5,pos5,4,6.75,2329.178947368421
replicate_5,pos5,5,8.25,2320.439024390244
replicate_5,pos5,6,9.75,2078.7301587301586
replicate_5,pos5,7,11.25,1972.270491803279
replicate_5,pos5,8,12.75,1979.861819090455
replicate_5,pos5,9,14.25,1821.6336633663368
replicate_5,pos5,10,15.75,1849.326923076923
replicate_5,pos5,11,17.25,1825.8220745662604
replicate_5,pos5,12,18.75,1677.895238095238
replicate_5,pos5,13,20.25,1647.0942028985505
replicate_5,pos5,14,21.75,1699.554347826087
replicate_5,pos5,15,23.25,1732.6711180124225
replicate_5,pos5,16,24.75,1698.137866927593
replicate_5,pos5,17,26.25,1539.7191011235957
replicate_5,pos5,18,27.75,1523.5729166666667
replicate_5,pos5,19,29.25,1537.6049382716049
replicate_5,pos5,20,30.75,1543.9321957112656
replicate_5,pos5,21,32.25,1503.226023017903
replicate_5,pos5,22,33.75,1452.4802573594216
replicate_5,pos5,23,35.25,1493.2894736842106
replicate_5,pos5,24,36.75,1527.3544303797469
replicate_5,pos5,25,38.25,1537.9504573170732
replicate_5,pos5,26,39.75,1617.6268264840182
replicate_5,pos5,27,41.25,1582.076105087573
replicate_5,pos5,28,42.75,1542.097575399172
replicate_5,pos5,29,44.25,1484.4429334326874
replicate_5,pos5,30,45.75,1396.0810439560441
replicate_5,pos5,31,47.25,1361.218027911233
replicate_5,pos5,32,48.75,1213.138689048761
replicate_5,pos5,33,50.25,1065.9330801466735
replicate_5,pos5,34,51.75,971.3243243243244
replicate_5,pos5,35,53.25,800.9069767441861
replicate_5,pos6,0,0.75,2213.5454545454545
replicate_5,pos6,1,2.25,2480.1908052541407
replicate_5,pos6,2,3.75,2541.535714285714
replicate_5,pos6,3,5.25,2419.931818181818
replicate_5,pos6,4,6.75,2286.4094395280235
replicate_5,pos6,5,8.25,2198.3762500000003
replicate_5,pos6,6,9.75,2128.8456345634563
replicate_5,pos6,7,11.25,2075.8064516129034
replicate_5,pos6,8,12.75,1932.5140983606557
replicate_5,pos6,9,14.25,1840.671875
replicate_5,pos6,10,15.75,1775.3170731707316
replicate_5,pos6,11,17.25,1751.920634920635
replicate_5,pos6,12,18.75,1707.8354430379748
replicate_5,pos6,13,20.25,1618.6766513056837
replicate_5,pos6,14,21.75,1603.159764603313
replicate_5,pos6,15,23.25,1572.8333333333333
replicate_5,pos6,16,24.75,1559.493077956989
replicate_5,pos6,17,26.25,1586.0630081300812
replicate_5,pos6,18,27.75,1503.6402173913043
replicate_5,pos6,19,29.25,1515.3859183673471
replicate_5,pos6,20,30.75,1467.1720430107528
replicate_5,pos6,21,32.25,1522.765306122449
replicate_5,pos6,22,33.75,1540.1483952398123
replicate_5,pos6,23,35.25,1515.858585858586
replicate_5,pos6,24,36.75,1348.121760009257
replicate_5,pos6,25,38.25,1423.076923076923
replicate_5,pos6,26,39.75,1366.943925233645
replicate_5,pos6,27,41.25,1343.840425531915
replicate_5,pos6,28,42.75,1319.8213716108453
replicate_5,pos6,29,44.25,1341.970778131813
replicate_5,pos6,30,45.75,1352.5824175824175
replicate_5,pos6,31,47.25,1289.0176461065244
replicate_5,pos6,32,48.75,1133.1863354037266
replicate_5,pos6,33,50.25,1130.7454643112915
replicate_5,pos6,34,51.75,1034.6652458785402
replicate_5,pos7,0,0.75,2459.426608784474
replicate_5,pos7,1,2.25,2650.3488372093025
replicate_5,pos7,2,3.75,2625.8092672413795
replicate_5,pos7,3,5.25,2596.9866666666667
replicate_5,pos7,4,6.75,2464.186813186813
replicate_5,pos7,5,8.25,2406.0128205128203
replicate_5,pos7,6,9.75,2273.64
replicate_5,pos7,7,11.25,2217.1254406580492
replicate_5,pos7,8,12.75,2095.1403508771928
replicate_5,pos7,9,14.25,2020.198113207547
replicate_5,pos7,10,15.75,1845.3671120124059
replicate_5,pos7,11,17.25,1827.0
replicate_5,pos7,12,18.75,1691.156862745098
replicate_5,pos7,13,20.25,1712.8228418640183
replicate_5,pos7,14,21.75,1716.542361111111
replicate_5,pos7,15,23.25,1629.4205137751303
replicate_5,pos7,16,24.75,1660.148148148148
replicate_5,pos7,17,26.25,1643.6923076923076
replicate_5,pos7,18,27.75,1578.6914893617022
replicate_5,pos7,19,29.25,1592.8213527851458
replicate_5,pos7,20,30.75,1558.8130081300812
replicate_5,pos7,21,32.25,1481.5643408878705
replicate_5,pos7,22,33.75,1442.8346456692914
replicate_5,pos7,23,35.25,1392.7628374413148
replicate_5,pos7,24,36.75,1382.2486111111111
replicate_5,pos7,25,38.25,1418.4677629436665
replicate_5,pos7,26,39.75,1523.2522522522522
replicate_5,pos7,27,41.25,1497.7597402597403
replicate_5,pos7,28,42.75,1474.9702634245186
replicate_5,pos7,29,44.25,1455.1717791411045
replicate_5,pos7,30,45.75,1358.5471698113208
replicate_5,pos7,31,47.25,1246.768316019683
replicate_5,pos7,32,48.75,1106.238107782628
replicate_5,pos7,33,50.25,1020.3716814159292
replicate_5,pos7,34,51.75,1056.2148514851485
replicate_5,pos8,0,0.75,2186.2359550561796
replicate_5,pos8,1,2.25,2354.684210526316
replicate_5,pos8,2,3.75,2443.5342465753424
replicate_5,pos8,3,5.25,2436.8153931515535
replicate_5,pos8,4,6.75,2212.3298969072166
replicate_5,pos8,5,8.25,1982.0
replicate_5,pos8,6,9.75,1929.2111080408954
replicate_5,pos8,7,11.25,1993.87323943662
replicate_5,pos8,8,12.75,1932.1549295774648
replicate_5,pos8,9,14.25,1865.0288461538464
